url,title,author,num_ratings,num_reviews,avg_rating,num_pages,language,publish_date,genres,awards,characters,places,series,isbn,isbn13,rating_histogram,original_publish_year,asin,Fiction,Contemporary,Romance,Mystery,Audiobook,Thriller,Adult,Fantasy,Young Adult,Historical,Historical Fiction,Mystery Thriller,Contemporary Romance,Nonfiction,Adult Fiction,Suspense,Womens Fiction,Crime,Literary Fiction,Chick Lit,Science Fiction,Autobiography,Memoir,LGBT,Paranormal,Cultural,New Adult,War,Biography,Magic,publish_year,publish_month,publish_day,num_awards
https://www.goodreads.com/book/show/51804577-american-dirt,American Dirt,Jeanine Cummins,75104,9755,4.31,401.0,English,2020-01-21 00:00:00,"['Realistic Fiction', 'Novels', 'Contemporary', 'Book Club', 'Adult Fiction', 'Adult', 'Audiobook', 'Fiction', 'Literary Fiction', 'Thriller']",[],"['Lydia Quixano Perez', 'Luca Perez']",,,,,"{'5': 38695, '4': 25772, '3': 7466, '2': 1886, '1': 1285}",,B07NCZLPL6,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,21.0,0
https://www.goodreads.com/book/show/50434936-dirty-husband,Dirty Husband,Crystal Kaswell,1660,236,3.73,402.0,English,2020-01-12 00:00:00,"['Romance', 'Contemporary', 'Contemporary Romance']",[],,,Dirty Rich #3,,,"{'5': 555, '4': 442, '3': 402, '2': 179, '1': 82}",,B083TF7BWW,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,12.0,0
https://www.goodreads.com/book/show/50045239-crown-of-fire,Crown of Fire,Linsey Hall,2004,129,3.93,238.0,,2020-01-01 00:00:00,"['Magic', 'Fantasy', 'Fairies', 'Fae', 'Romance', 'Paranormal Romance', 'Paranormal']",[],,,Dragon's Gift: The Forbidden Fae #1,,,"{'5': 767, '4': 586, '3': 449, '2': 148, '1': 54}",,B08363TJ8T,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2020.0,1.0,1.0,0
https://www.goodreads.com/book/show/45298337-pine,Pine,Francine Toon,1181,243,3.61,336.0,English,2020-01-23 00:00:00,"['Gothic', 'Mystery', 'Contemporary', 'Fiction', 'Horror']",[],,,,857526707.0,9780857526700.0,"{'5': 216, '4': 447, '3': 380, '2': 118, '1': 20}",,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,23.0,0
https://www.goodreads.com/book/show/49046065-the-land,The Land: Monsters,Aleron Kong,3618,971,3.79,400.0,English,2020-01-01 00:00:00,['Fantasy'],[],,,Chaos Seeds #8,,,"{'5': 1539, '4': 771, '3': 607, '2': 404, '1': 297}",,B08275CVM7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,1.0,0
https://www.goodreads.com/book/show/50092714-fight-of-the-century,Fight of the Century: Writers Reflect on 100 Years of Landmark ACLU Cases,Michael Chabon,343,83,4.21,336.0,,2020-01-21 00:00:00,"['Essays', 'Writing', 'History', 'Politics', 'Law', 'Social Justice', 'Nonfiction', 'Social Movements']",[],,,,1501190407.0,9781501190407.0,"{'5': 142, '4': 151, '3': 35, '2': 9, '1': 6}",,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,21.0,0
https://www.goodreads.com/book/show/46114266-successful-aging,Successful Aging: A Neuroscientist Explores the Power and Potential of Our Lives,Daniel J. Levitin,586,114,3.71,528.0,,2020-01-07 00:00:00,"['Psychology', 'Nonfiction', 'Health', 'Biology', 'Self Help', 'Neuroscience', 'Science']",[],,,,1524744182.0,9781524744182.0,"{'5': 131, '4': 251, '3': 134, '2': 44, '1': 26}",,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/50364010-the-girl-that-vanished,The Girl That Vanished,A.J.  Rivers,2124,91,3.95,232.0,English,2020-01-10 00:00:00,"['Epic', 'Modern', 'Mystery']",[],,,Emma Griffin FBI Mysteries #2,,,"{'5': 869, '4': 669, '3': 325, '2': 140, '1': 121}",,B083HCM2MX,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,10.0,0
https://www.goodreads.com/book/show/45726037-layoverland,Layoverland,Gabby Noone,832,232,3.73,304.0,English,2020-01-21 00:00:00,"['Teen', 'Young Adult', 'Fantasy', 'Magical Realism', 'Contemporary', 'Humor', 'Fiction', 'Death', 'Romance', 'Paranormal']",[],"['Beatrice Fox', 'Caleb Smith', 'Sadie Robinson', 'Emmy Fox']",,,1984836129.0,9781984836120.0,"{'5': 178, '4': 330, '3': 262, '2': 47, '1': 15}",,,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2020.0,1.0,21.0,0
https://www.goodreads.com/book/show/50365051-boss-man-bridegroom,Boss Man Bridegroom,Meghan Quinn,5060,837,4.38,404.0,English,2020-01-23 00:00:00,"['Romance', 'Contemporary', 'Humor', 'Contemporary Romance']",[],,,,,,"{'5': 2898, '4': 1449, '3': 510, '2': 124, '1': 79}",,B083HP25TM,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,23.0,0
https://www.goodreads.com/book/show/42285985-twenty,Twenty,Debra Landwehr Engle,484,179,4.03,240.0,English,2020-01-28 00:00:00,"['Contemporary', 'Fiction']",[],,,,1496723570.0,9781496723574.0,"{'5': 173, '4': 188, '3': 91, '2': 27, '1': 5}",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,28.0,0
https://www.goodreads.com/book/show/45046606-a-queen-in-hiding,A Queen in Hiding,Sarah Kozloff,535,153,3.81,477.0,English,2020-01-21 00:00:00,"['Magic', 'Epic Fantasy', 'Fantasy', 'Young Adult', 'High Fantasy', 'Fiction', 'Adult', 'Audiobook', 'Adult Fiction', 'Science Fiction Fantasy']",[],,,The Nine Realms #1,1250168546.0,9781250168542.0,"{'5': 139, '4': 223, '3': 119, '2': 41, '1': 13}",,,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020.0,1.0,21.0,0
https://www.goodreads.com/book/show/43212928-creatures,Creatures,Crissy Van Meter,1235,272,3.64,256.0,English,2020-01-07 00:00:00,"['Literary Fiction', 'Contemporary', 'Fiction']",[],,,,1616208597.0,9781616208592.0,"{'5': 264, '4': 435, '3': 385, '2': 124, '1': 27}",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/45724169-a-beginner-s-guide-to-free-fall,A Beginner's Guide to Free Fall,Andy Abramowitz,2918,291,3.98,392.0,,2020-01-01 00:00:00,"['Contemporary', 'Fiction']",[],,,,,,"{'5': 953, '4': 1173, '3': 608, '2': 135, '1': 49}",,B07PR9PSK5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,1.0,0
https://www.goodreads.com/book/show/43913930-the-prized-girl,The Prized Girl,Amy K. Green,1205,301,3.68,384.0,English,2020-01-14 00:00:00,"['Mystery Thriller', 'Fiction', 'Thriller', 'Mystery']",[],,,,1524745103.0,9781524745103.0,"{'5': 253, '4': 458, '3': 375, '2': 89, '1': 30}",,,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/46221974-the-majesties,The Majesties,Tiffany Tsao,1171,331,3.34,272.0,English,2020-01-21 00:00:00,"['Cultural', 'Asia', 'Mystery', 'Contemporary', 'Fiction', 'Adult Fiction', 'Adult', 'Audiobook', 'Thriller', 'Mystery Thriller', 'Family']",[],,,,1982115505.0,9781982115500.0,"{'5': 138, '4': 361, '3': 470, '2': 161, '1': 41}",2018.0,,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2020.0,1.0,21.0,0
https://www.goodreads.com/book/show/43908877-blood-countess,Blood Countess,Lana Popović,847,321,3.5,293.0,English,2020-01-28 00:00:00,"['Young Adult', 'LGBT', 'Historical', 'Horror', 'Historical Fiction']",[],,['Hungary'],Lady Slayers #1,1419738860.0,9781419738869.0,"{'5': 129, '4': 310, '3': 287, '2': 99, '1': 22}",,,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2020.0,1.0,28.0,0
https://www.goodreads.com/book/show/49381546-the-debriefing,The Debriefing,Jeffery Deaver,2963,128,3.69,59.0,English,2020-01-14 00:00:00,"['Fiction', 'Short Stories', 'Mystery']",[],,,,,,"{'5': 771, '4': 1006, '3': 803, '2': 274, '1': 109}",,B07WG8M3FW,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/52258311-come-back-for-me,Come Back for Me,Corinne Michaels,4071,693,4.18,328.0,English,2020-01-07 00:00:00,"['Contemporary Romance', 'Military Fiction', 'Contemporary', 'War', 'Abuse', 'Romance', 'Sociology']",[],,,The Arrowood Brothers #1,,9781942834458.0,"{'5': 1835, '4': 1380, '3': 651, '2': 153, '1': 52}",2020.0,,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/44596140-how-quickly-she-disappears,How Quickly She Disappears,Raymond Fleischmann,1002,336,3.2,320.0,English,2020-01-14 00:00:00,"['Mystery', 'Historical', 'Fiction', 'Thriller', 'Historical Fiction', 'Mystery Thriller']",[],,,,1984805177.0,9781984805171.0,"{'5': 101, '4': 285, '3': 375, '2': 197, '1': 44}",2020.0,,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/45422268-the-vanished-birds,The Vanished Birds,Simon Jimenez,960,290,4.02,391.0,English,2020-01-14 00:00:00,"['Science Fiction', 'Fantasy', 'Fiction']",[],,,,593128982.0,9780593128985.0,"{'5': 356, '4': 356, '3': 179, '2': 50, '1': 19}",,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/46221897-cartier-s-hope,Cartier's Hope,M.J. Rose,784,326,3.68,336.0,English,2020-01-28 00:00:00,"['Historical Fiction', 'Mystery', 'Historical', 'Fiction']",[],,,,1501173634.0,9781501173639.0,"{'5': 166, '4': 296, '3': 247, '2': 56, '1': 19}",,,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,28.0,0
https://www.goodreads.com/book/show/44889980-infinity-son,Infinity Son,Adam Silvera,4045,1366,3.24,353.0,English,2020-01-14 00:00:00,"['Young Adult', 'Fantasy', 'LGBT']",[],,,Infinity Cycle #1,62457829.0,9780062457820.0,"{'5': 717, '4': 993, '3': 1235, '2': 756, '1': 344}",,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/50540689-inappropriate,Inappropriate,Vi Keeland,13883,1518,4.22,366.0,,2020-01-18 00:00:00,"['Romance', 'Contemporary', 'Contemporary Romance']",[],,,,,,"{'5': 6454, '4': 4780, '3': 2081, '2': 424, '1': 144}",,B0841G89HD,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,18.0,0
https://www.goodreads.com/book/show/44646004-the-will-and-the-wilds,The Will and the Wilds,Charlie N. Holmberg,2576,436,3.91,267.0,,,"['Romance', 'Young Adult', 'Fantasy']",[],,,,,,"{'5': 859, '4': 914, '3': 582, '2': 158, '1': 63}",,B07Q1C9JZP,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0
https://www.goodreads.com/book/show/45892271-cleanness,Cleanness,Garth Greenwell,1894,315,4.01,240.0,,2020-01-14 00:00:00,"['Short Stories', 'Gay', 'Queer', 'Contemporary', 'Novels', 'Literature', 'LGBT', 'Fiction', 'Audiobook', 'Literary Fiction', '21st Century', 'GLBT']",[],,,,374124582.0,9780374124588.0,"{'5': 671, '4': 722, '3': 376, '2': 103, '1': 22}",,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/40665154-don-t-read-the-comments,Don't Read the Comments,Eric  Smith,1164,418,3.96,368.0,English,2020-01-28 00:00:00,"['Romance', 'Young Adult', 'Contemporary', 'Fiction']",[],,,,,,"{'5': 356, '4': 495, '3': 239, '2': 54, '1': 20}",,,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,28.0,0
https://www.goodreads.com/book/show/44890060-almost-just-friends,Almost Just Friends,Jill Shalvis,3100,676,4.07,384.0,English,2020-01-21 00:00:00,"['Contemporary Romance', 'Contemporary', 'Womens Fiction', 'Fiction', 'Chick Lit', 'Romance']",[],,,Wildstone #4,62897802.0,9780062897800.0,"{'5': 1125, '4': 1230, '3': 609, '2': 102, '1': 34}",,,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,21.0,0
https://www.goodreads.com/book/show/44890071-hitting-a-straight-lick-with-a-crooked-stick,Hitting a Straight Lick with a Crooked Stick: Stories from the Harlem Renaissance,Zora Neale Hurston,852,183,3.9,304.0,English,2020-01-14 00:00:00,"['Cultural', 'Short Stories', 'Historical', 'Fiction', 'Adult Fiction', 'Classics', 'Historical Fiction', 'African American']",[],,,,62915797.0,9780062915795.0,"{'5': 208, '4': 395, '3': 214, '2': 27, '1': 8}",,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/48845339-the-care-and-feeding-of-ravenously-hungry-girls,The Care and Feeding of Ravenously Hungry Girls,Anissa Gray,12732,1830,3.62,320.0,,2020-01-14 00:00:00,"['Literary Fiction', 'Contemporary', 'Audiobook', 'Fiction']",[],,,,1984802445.0,9781984802446.0,"{'5': 1946, '4': 5350, '3': 4314, '2': 924, '1': 198}",2019.0,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/48574235-the-hunt,The Hunt,Frost Kay,2014,308,4.08,326.0,English,2020-01-15 00:00:00,"['Romance', 'Young Adult', 'Fantasy']",[],,,The Twisted Kingdoms #1,,,"{'5': 857, '4': 683, '3': 317, '2': 100, '1': 57}",,B07Z17KZGJ,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,15.0,0
https://www.goodreads.com/book/show/37655694-the-third-rainbow-girl,The Third Rainbow Girl: The Long Life of a Double Murder in Appalachia,Emma Copley Eisenberg,1523,370,3.18,336.0,English,2020-01-21 00:00:00,"['True Crime', 'Mystery', 'History', 'Memoir', 'LGBT', 'Audiobook', 'Adult', 'Thriller', 'Mystery Thriller', 'Autobiography', 'Nonfiction', 'Crime']",[],,,,316449236.0,9780316449236.0,"{'5': 215, '4': 369, '3': 528, '2': 295, '1': 116}",,,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,2020.0,1.0,21.0,0
https://www.goodreads.com/book/show/46221896-run-me-to-earth,Run Me to Earth,Paul Yoon,825,202,3.76,272.0,,2020-01-28 00:00:00,"['Asia', 'Cultural', 'Novels', 'Contemporary', 'Historical', 'Fiction', 'War', 'Audiobook', 'Literary Fiction', 'Historical Fiction']",[],,,,1501154044.0,9781501154041.0,"{'5': 187, '4': 341, '3': 222, '2': 60, '1': 15}",,,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,2020.0,1.0,28.0,0
https://www.goodreads.com/book/show/45046656-the-other-woman,The Other Woman,Sandie Jones,52808,6386,3.77,448.0,English,2020-01-28 00:00:00,"['Mystery', 'Audiobook', 'Suspense', 'Fiction', 'Thriller', 'Mystery Thriller']",[],,,,1250191998.0,9781250191991.0,"{'5': 12823, '4': 21001, '3': 14012, '2': 3776, '1': 1196}",2018.0,,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,28.0,0
https://www.goodreads.com/book/show/50368041-blood-orange,Blood Orange,Harriet Tyce,22341,1828,3.9699999999999998,353.0,English,2020-01-01 00:00:00,"['Mystery', 'Suspense', 'Fiction', 'Thriller', 'Crime']",[],,,,,,"{'5': 7753, '4': 8388, '3': 4489, '2': 1223, '1': 488}",2019.0,B0791HFBVX,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,1.0,0
https://www.goodreads.com/book/show/28173303-nameless-queen,Nameless Queen,Rebecca  McLaughlin,1013,412,3.56,352.0,English,2020-01-07 00:00:00,"['Magic', 'Young Adult', 'Fantasy', 'Teen', 'High Fantasy', 'Fiction', 'Death', 'Young Adult Fantasy', 'Science Fiction Fantasy']",[],,,,1524700266.0,9781524700263.0,"{'5': 200, '4': 339, '3': 339, '2': 100, '1': 35}",,,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/52097245-toward-the-midnight-sun,Toward the Midnight Sun,Eoin Dempsey,3801,289,3.87,266.0,English,2020-01-01 00:00:00,"['Historical Fiction', 'Romance', 'Historical', 'Fiction']",[],,,,,,"{'5': 1162, '4': 1400, '3': 910, '2': 239, '1': 90}",,B07RJQQB2Y,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,1.0,0
https://www.goodreads.com/book/show/45553638-tightrope,Tightrope: Americans Reaching for Hope,Nicholas D. Kristof,2973,560,4.31,304.0,English,2020-01-14 00:00:00,"['Economics', 'Sociology', 'Nonfiction', 'Politics']",[],,,,525655085.0,9780525655084.0,"{'5': 1423, '4': 1146, '3': 330, '2': 54, '1': 20}",,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/51046755-long-bright-river,Long Bright River,Liz Moore,27995,3866,4.13,492.0,English,2020-01-07 00:00:00,"['Mystery Thriller', 'Fiction', 'Thriller', 'Mystery']",[],,"['Philadelphia, Pennsylvania']",,,,"{'5': 9955, '4': 12800, '3': 4394, '2': 666, '1': 180}",,B07QLJ7P7K,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/46221980-the-whispers-of-war,The Whispers of War,Julia  Kelly,1226,366,3.88,336.0,,2020-01-14 00:00:00,"['War', 'Historical', 'Fiction', 'Adult', 'World War II', 'Historical Fiction']",[],,,,1982107790.0,9781982107796.0,"{'5': 307, '4': 534, '3': 324, '2': 47, '1': 14}",,,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/41719140-the-better-liar,The Better Liar,Tanen Jones,3553,863,3.48,320.0,English,2020-01-14 00:00:00,"['Mystery', 'Contemporary', 'Fiction', 'Thriller', 'Mystery Thriller']",[],,,,1984821245.0,9781984821249.0,"{'5': 507, '4': 1268, '3': 1294, '2': 378, '1': 106}",,,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/50617072-the-cruelest-stranger,The Cruelest Stranger,Winter  Renshaw,4644,625,4.02,332.0,,2020-01-20 00:00:00,"['Romance', 'Contemporary', 'Contemporary Romance']",[],,,,,,"{'5': 1739, '4': 1649, '3': 931, '2': 261, '1': 64}",,B0842S4M6B,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,20.0,0
https://www.goodreads.com/book/show/40362541-the-dilemma,The Dilemma,B.A. Paris,5951,1449,3.7800000000000002,384.0,English,2020-01-23 00:00:00,"['Mystery Thriller', 'Fiction', 'Thriller', 'Mystery']",[],,,,,,"{'5': 1835, '4': 1985, '3': 1343, '2': 571, '1': 217}",2019.0,,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,23.0,0
https://www.goodreads.com/book/show/43615526-all-the-ways-we-said-goodbye,All the Ways We Said Goodbye,Beatriz Williams,4845,718,4.05,448.0,,2020-01-14 00:00:00,"['War', 'Historical', 'Fiction', 'World War II', 'Historical Fiction', 'Romance']",[],,,,62931113.0,9780062931115.0,"{'5': 1546, '4': 2205, '3': 925, '2': 140, '1': 29}",,,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/44436221-interior-chinatown,Interior Chinatown,Charles Yu,2076,411,4.02,288.0,,2020-01-28 00:00:00,"['Contemporary', 'Audiobook', 'Fiction']",[],,,,307907198.0,9780307907196.0,"{'5': 680, '4': 887, '3': 389, '2': 103, '1': 17}",,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,28.0,0
https://www.goodreads.com/book/show/45045194-jane-anonymous,Jane Anonymous,Laurie Faria Stolarz,1487,510,3.92,306.0,English,2020-01-07 00:00:00,"['Young Adult', 'Thriller', 'Contemporary', 'Mystery']",[],,,,1250303702.0,9781250303707.0,"{'5': 453, '4': 590, '3': 340, '2': 82, '1': 22}",,,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/46195204-the-magical-language-of-others,The Magical Language of Others,E.J. Koh,884,184,3.93,203.0,English,2020-01-07 00:00:00,"['Autobiography', 'Memoir', 'Nonfiction']",[],,,,1947793381.0,9781947793385.0,"{'5': 274, '4': 340, '3': 209, '2': 52, '1': 9}",,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/49353950-sweep-with-me,Sweep with Me,Ilona Andrews,6789,679,4.43,140.0,English,2020-01-14 00:00:00,"['Magic', 'Fantasy', 'Science Fiction', 'Aliens', 'Fiction', 'Novella', 'Romance', 'Paranormal Romance', 'Paranormal', 'Urban Fantasy']",[],"['Dina Demille', 'Sean Evans']",,Innkeeper Chronicles #4.5,,,"{'5': 3778, '4': 2263, '3': 684, '2': 49, '1': 15}",2020.0,B082TVGFPW,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2020.0,1.0,14.0,0
https://www.goodreads.com/book/show/46205807-when-we-were-vikings,When We Were Vikings,Andrew David MacDonald,5061,1155,3.89,326.0,English,2020-01-28 00:00:00,"['Young Adult', 'Contemporary', 'Fiction']",[],,,,,,"{'5': 1345, '4': 2172, '3': 1248, '2': 228, '1': 68}",,B07THQLGBT,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,28.0,0
https://www.goodreads.com/book/show/50277537-release,Release,Aly Martinez,5172,834,4.22,245.0,English,2020-01-04 00:00:00,"['Romance', 'Contemporary', 'Contemporary Romance']",[],"['Ramsey', 'Thea']",,,,,"{'5': 2322, '4': 1948, '3': 660, '2': 176, '1': 66}",,B083H4L6KD,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,4.0,0
https://www.goodreads.com/book/show/45730063-the-last-romantics,The Last Romantics,Tara Conklin,28869,3463,3.75,384.0,English,2020-01-14 00:00:00,"['Contemporary', 'Fiction']",['Goodreads Choice Award Nominee for Fiction (2019)'],"['Renee Skinner', 'Joe Skinner', 'Caroline Skinner', 'Fiona Skinner']","['Bexley, Connecticut', 'New York City, New York']",,62358219.0,9780062358219.0,"{'5': 5735, '4': 12655, '3': 8306, '2': 1819, '1': 354}",2019.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,14.0,1
https://www.goodreads.com/book/show/49473257-focused,Focused,Karla Sorensen,4532,426,4.08,262.0,English,2020-01-07 00:00:00,"['New Adult', 'Sports Romance', 'Contemporary Romance', 'Sports', 'Contemporary', 'Womens Fiction', 'Adult', 'Chick Lit', 'Romance', 'Family', 'Football']",[],,,,,,"{'5': 1725, '4': 1752, '3': 827, '2': 154, '1': 74}",2020.0,B082S4BGBN,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/43331046-the-girls-with-no-names,The Girls with No Names,Serena Burdick,3566,522,4.1,336.0,,2020-01-07 00:00:00,"['Historical Fiction', 'Historical', 'Fiction']",[],,"['New York City, New York']",,778308731.0,9780778308737.0,"{'5': 1203, '4': 1654, '3': 606, '2': 77, '1': 26}",,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,7.0,0
https://www.goodreads.com/book/show/52220595-follow-me-to-ground,Follow Me to Ground,Sue Rainsford,1920,491,3.67,208.0,English,2020-01-21 00:00:00,"['Magical Realism', 'Fantasy', 'Horror', 'Fiction']","['Desmond Elliott Prize Nominee for Longlist (2019)', 'Republic of Consciousness Prize Nominee for Longlist (2019)']",,,,1982133635.0,9781982133634.0,"{'5': 377, '4': 792, '3': 543, '2': 154, '1': 54}",2018.0,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1.0,21.0,2
